architecture	signal_strength	source_regime	method	dominant_source_fraction	mean_dependency_group_size	label_noise_fraction	metric	successes	replicates	rate	ci95_low	ci95_high	mean_margin	median_margin
full	0.9	dominant_adversarial	raw_pooled	0.2	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.35888165032212993	0.35701624990509234
full	0.9	dominant_adversarial	raw_pooled	0.2	15	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.21688478643598808	0.21735810035196224
full	0.9	dominant_adversarial	raw_pooled	0.2	15	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.10887131455947785	0.10919243239552931
full	0.9	dominant_adversarial	raw_pooled	0.5	1	0.0	full_route_recovered	61	400	0.1525	0.11870223230902688	0.19153913512115653	0.0025499999999999967	0.0033333333333332
full	0.9	dominant_adversarial	raw_pooled	0.5	1	0.15	full_route_recovered	87	400	0.2175	0.1780405486103258	0.26119687569294925	0.0035333333333333284	0.0033333333333332
full	0.9	dominant_adversarial	raw_pooled	0.5	1	0.3	full_route_recovered	61	400	0.1525	0.11870223230902688	0.19153913512115653	0.001183333333333333	0.0
full	0.9	dominant_adversarial	raw_pooled	0.5	5	0.0	full_route_recovered	85	400	0.2125	0.17341628469143602	0.25589752018525663	0.0022998527555761973	0.0047787269993182
full	0.9	dominant_adversarial	raw_pooled	0.5	5	0.15	full_route_recovered	52	400	0.13	0.09863575712886828	0.16696142880796078	0.0006485887716247235	0.0
full	0.9	dominant_adversarial	raw_pooled	0.5	5	0.3	full_route_recovered	79	400	0.1975	0.15959801549595984	0.23994561558504462	0.0014712788200954932	0.00195380760265065
full	0.9	dominant_adversarial	raw_pooled	0.5	15	0.0	full_route_recovered	73	400	0.1825	0.14586703379617733	0.22390761249981145	-0.0004970494405585384	-0.00342561127486865
full	0.9	dominant_adversarial	raw_pooled	0.5	15	0.15	full_route_recovered	61	400	0.1525	0.11870223230902688	0.19153913512115653	-9.381889621443398e-05	0.00032901435200585
full	0.9	dominant_adversarial	raw_pooled	0.5	15	0.3	full_route_recovered	45	400	0.1125	0.08325152768686332	0.1476274860998423	-6.439362535058301e-05	0.0
full	0.9	dominant_adversarial	raw_pooled	0.85	1	0.0	full_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.4191500000000001	-0.41999999999999993
full	0.9	dominant_adversarial	raw_pooled	0.85	1	0.15	full_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.2512416666666666	-0.2533333333333333
full	0.9	dominant_adversarial	raw_pooled	0.85	1	0.3	full_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.12673333333333328	-0.1266666666666666
full	0.9	dominant_adversarial	raw_pooled	0.85	5	0.0	full_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.41952642737419915	-0.41939296284713246
full	0.9	dominant_adversarial	raw_pooled	0.85	5	0.15	full_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.25490338936192897	-0.2541795978708704
full	0.9	dominant_adversarial	raw_pooled	0.85	5	0.3	full_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.12506570898450547	-0.1249544165096688
full	0.9	dominant_adversarial	raw_pooled	0.85	15	0.0	full_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.42056837330604396	-0.4233143974296314
full	0.9	dominant_adversarial	raw_pooled	0.85	15	0.15	full_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.2504119933634554	-0.2504463937124818
full	0.9	dominant_adversarial	raw_pooled	0.85	15	0.3	full_route_recovered	0	400	0.0	0.0	0.00917980458366526	-0.12670215201849833	-0.12752661123441256
full	0.9	dominant_adversarial	source_equal	0.2	1	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3631145994193102	0.3636590093636694
full	0.9	dominant_adversarial	source_equal	0.2	1	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.21570545049734074	0.2155752263647634
full	0.9	dominant_adversarial	source_equal	0.2	1	0.3	full_route_recovered	366	400	0.915	0.8832461572151659	0.9404175842514327	0.10497654813104366	0.10813707503344006
full	0.9	dominant_adversarial	source_equal	0.2	5	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3563190795918853	0.3545604524171315
full	0.9	dominant_adversarial	source_equal	0.2	5	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.21733415228722883	0.21730574757513985
full	0.9	dominant_adversarial	source_equal	0.2	5	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.11075001880100194	0.11080098299741906
full	0.9	dominant_adversarial	source_equal	0.2	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.35805113179079096	0.3592383004182509
full	0.9	dominant_adversarial	source_equal	0.2	15	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.2171590645873735	0.21653526716584887
full	0.9	dominant_adversarial	source_equal	0.2	15	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.10871137392211512	0.1093419327455709
full	0.9	dominant_adversarial	source_equal	0.5	1	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3593358707887211	0.3622409962359111
full	0.9	dominant_adversarial	source_equal	0.5	1	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.2157449605701012	0.21456909785451156
full	0.9	dominant_adversarial	source_equal	0.5	1	0.3	full_route_recovered	328	400	0.82	0.7787743019040428	0.8564124164810147	0.09860301302908235	0.1002112990510649
full	0.9	dominant_adversarial	source_equal	0.5	5	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3614576678996329	0.3626387569047578
full	0.9	dominant_adversarial	source_equal	0.5	5	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.21513505995550353	0.2147852814577868
full	0.9	dominant_adversarial	source_equal	0.5	5	0.3	full_route_recovered	397	400	0.9925	0.9782393314855828	0.9984506410500943	0.10898351194110148	0.1105301641051805
full	0.9	dominant_adversarial	source_equal	0.5	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.35786745646621854	0.3562059347313854
full	0.9	dominant_adversarial	source_equal	0.5	15	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.2151823295534519	0.2157724443686046
full	0.9	dominant_adversarial	source_equal	0.5	15	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.10882216381416733	0.1096821310672341
full	0.9	dominant_adversarial	source_equal	0.85	1	0.0	full_route_recovered	399	400	0.9975	0.9861502300379867	0.9999367074830952	0.35312462671405515	0.3527660234054095
full	0.9	dominant_adversarial	source_equal	0.85	1	0.15	full_route_recovered	326	400	0.815	0.7734130851037768	0.8518508638569526	0.20019221140910026	0.20511211826926914
full	0.9	dominant_adversarial	source_equal	0.85	1	0.3	full_route_recovered	158	400	0.395	0.3467764577225572	0.44478918607847545	0.07563667404209254	0.076674447089518
full	0.9	dominant_adversarial	source_equal	0.85	5	0.0	full_route_recovered	398	400	0.995	0.9820558553944145	0.9993939021906778	0.3561199150936271	0.35691849403052783
full	0.9	dominant_adversarial	source_equal	0.85	5	0.15	full_route_recovered	375	400	0.9375	0.9091176304486912	0.9591485429904449	0.2091488041300037	0.21020513516685235
full	0.9	dominant_adversarial	source_equal	0.85	5	0.3	full_route_recovered	306	400	0.765	0.7203217752600526	0.8057073571113387	0.1012974863103733	0.10148403112886856
full	0.9	dominant_adversarial	source_equal	0.85	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3525123748613197	0.3521133242283123
full	0.9	dominant_adversarial	source_equal	0.85	15	0.15	full_route_recovered	390	400	0.975	0.95450572070122	0.9879478798868141	0.21514512037265146	0.21405680318305875
full	0.9	dominant_adversarial	source_equal	0.85	15	0.3	full_route_recovered	355	400	0.8875	0.8523725139001577	0.9167484723131367	0.10796516154847438	0.10908790971087826
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.2	1	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3631145994193102	0.3636590093636694
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.2	1	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.21570545049734074	0.2155752263647634
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.2	1	0.3	full_route_recovered	366	400	0.915	0.8832461572151659	0.9404175842514327	0.10497654813104366	0.10813707503344006
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.2	5	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3568134490359212	0.35505678683876507
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.2	5	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.2168798623797418	0.2166033680542313
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.2	5	0.3	full_route_recovered	399	400	0.9975	0.9861502300379867	0.9999367074830952	0.10959795943825795	0.107889356293722
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.2	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3585160420140698	0.3590257063799578
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.2	15	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.21710386816053504	0.21646872294958042
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.2	15	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.10875842679977164	0.10969262942140681
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.5	1	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3593358707887211	0.3622409962359111
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.5	1	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.2157449605701012	0.21456909785451156
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.5	1	0.3	full_route_recovered	328	400	0.82	0.7787743019040428	0.8564124164810147	0.09860301302908235	0.1002112990510649
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.5	5	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.36089385231516724	0.35927443981465423
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.5	5	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.2150704874485647	0.21479965634657144
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.5	5	0.3	full_route_recovered	398	400	0.995	0.9820558553944145	0.9993939021906778	0.10946197048215218	0.11048202275058269
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.5	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.35832136024660527	0.3581277958022143
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.5	15	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.2152961317028739	0.21533358580844836
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.5	15	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.10882808017849242	0.10933702070777275
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.85	1	0.0	full_route_recovered	399	400	0.9975	0.9861502300379867	0.9999367074830952	0.35312462671405515	0.3527660234054095
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.85	1	0.15	full_route_recovered	326	400	0.815	0.7734130851037768	0.8518508638569526	0.20019221140910026	0.20511211826926914
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.85	1	0.3	full_route_recovered	158	400	0.395	0.3467764577225572	0.44478918607847545	0.07563667404209254	0.076674447089518
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.85	5	0.0	full_route_recovered	398	400	0.995	0.9820558553944145	0.9993939021906778	0.3587788493881225	0.3590178620982192
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.85	5	0.15	full_route_recovered	377	400	0.9425	0.9149684047021895	0.9632044804907284	0.20976209743381516	0.21048622320704352
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.85	5	0.3	full_route_recovered	301	400	0.7525	0.7071807630306682	0.7940381191299262	0.10182807717418715	0.10272854319856076
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.85	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.35379292668729057	0.35432762657691985
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.85	15	0.15	full_route_recovered	393	400	0.9825	0.9642771264063807	0.9929358717792461	0.21577661107010684	0.2152246989172622
full	0.9	dominant_adversarial	source_equal_dependency_collapsed	0.85	15	0.3	full_route_recovered	354	400	0.885	0.8495973373768843	0.9145642527566114	0.10815235799635164	0.10940453110611585
full	0.9	homogeneous	raw_pooled	0.2	1	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5697083333333333	0.5700000000000001
full	0.9	homogeneous	raw_pooled	0.2	1	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3294833333333333	0.33
full	0.9	homogeneous	raw_pooled	0.2	1	0.3	full_route_recovered	397	400	0.9925	0.9782393314855828	0.9984506410500943	0.15548333333333328	0.1566666666666666
full	0.9	homogeneous	raw_pooled	0.2	5	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5703104881088896	0.5708216771091023
full	0.9	homogeneous	raw_pooled	0.2	5	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.33844044465640116	0.337244793269724
full	0.9	homogeneous	raw_pooled	0.2	5	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.1655704866442303	0.16558210758488917
full	0.9	homogeneous	raw_pooled	0.2	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5694250911763621	0.571823933007799
full	0.9	homogeneous	raw_pooled	0.2	15	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3428131440782382	0.34340179964106654
full	0.9	homogeneous	raw_pooled	0.2	15	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.16958478241003583	0.169025117408524
full	0.9	homogeneous	raw_pooled	0.5	1	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.569225	0.5700000000000001
full	0.9	homogeneous	raw_pooled	0.5	1	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.33286666666666664	0.3333333333333333
full	0.9	homogeneous	raw_pooled	0.5	1	0.3	full_route_recovered	399	400	0.9975	0.9861502300379867	0.9999367074830952	0.15162499999999995	0.15
full	0.9	homogeneous	raw_pooled	0.5	5	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5697894137537969	0.5706556927297668
full	0.9	homogeneous	raw_pooled	0.5	5	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3402339756014395	0.3416950286676992
full	0.9	homogeneous	raw_pooled	0.5	5	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.16710099969922432	0.16754705673289338
full	0.9	homogeneous	raw_pooled	0.5	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5709616162869914	0.5729689678520935
full	0.9	homogeneous	raw_pooled	0.5	15	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.34189979942047544	0.34270285431875724
full	0.9	homogeneous	raw_pooled	0.5	15	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.16906153287248227	0.16886882388681673
full	0.9	homogeneous	raw_pooled	0.85	1	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5706083333333334	0.5733333333333334
full	0.9	homogeneous	raw_pooled	0.85	1	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.33522499999999994	0.3366666666666666
full	0.9	homogeneous	raw_pooled	0.85	1	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.1552916666666666	0.1566666666666666
full	0.9	homogeneous	raw_pooled	0.85	5	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5684511726986482	0.5707712126402218
full	0.9	homogeneous	raw_pooled	0.85	5	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.33915907618362695	0.34059045633541807
full	0.9	homogeneous	raw_pooled	0.85	5	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.16584031545128816	0.1669923378227611
full	0.9	homogeneous	raw_pooled	0.85	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5710416277639625	0.5727345444400904
full	0.9	homogeneous	raw_pooled	0.85	15	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3416881438956365	0.3424998450381206
full	0.9	homogeneous	raw_pooled	0.85	15	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.16949509144751282	0.1702129505828876
full	0.9	homogeneous	source_equal	0.2	1	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5694101353078862	0.5721294311712954
full	0.9	homogeneous	source_equal	0.2	1	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.32945694218830857	0.33075745864854367
full	0.9	homogeneous	source_equal	0.2	1	0.3	full_route_recovered	396	400	0.99	0.9745951990926638	0.9972688040287571	0.15509370200390446	0.15651552537659918
full	0.9	homogeneous	source_equal	0.2	5	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5701661202689187	0.571179775871532
full	0.9	homogeneous	source_equal	0.2	5	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3384494174757889	0.33789734566935103
full	0.9	homogeneous	source_equal	0.2	5	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.16552830672974772	0.16520065747495716
full	0.9	homogeneous	source_equal	0.2	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5695656999010964	0.5713054311297364
full	0.9	homogeneous	source_equal	0.2	15	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3426787191536397	0.3433289835187441
full	0.9	homogeneous	source_equal	0.2	15	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.16956935622910735	0.16893266667184625
full	0.9	homogeneous	source_equal	0.5	1	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.564687891369043	0.5671148730074824
full	0.9	homogeneous	source_equal	0.5	1	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3289702418648771	0.332326802176864
full	0.9	homogeneous	source_equal	0.5	1	0.3	full_route_recovered	388	400	0.97	0.9481827845694164	0.9844044470001057	0.14976700326008105	0.15025792943140698
full	0.9	homogeneous	source_equal	0.5	5	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5652809971665819	0.5683951895362935
full	0.9	homogeneous	source_equal	0.5	5	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3365087846594294	0.33814267508739637
full	0.9	homogeneous	source_equal	0.5	5	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.1647259474146857	0.1652617650402161
full	0.9	homogeneous	source_equal	0.5	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5651142908102843	0.5663112773944519
full	0.9	homogeneous	source_equal	0.5	15	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3392842091827724	0.3407273050282802
full	0.9	homogeneous	source_equal	0.5	15	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.16732723625192997	0.16690652882250046
full	0.9	homogeneous	source_equal	0.85	1	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5380308243663798	0.5426092198089323
full	0.9	homogeneous	source_equal	0.85	1	0.15	full_route_recovered	386	400	0.965	0.9419727383175839	0.9807355334141201	0.2990028132761334	0.300675541348916
full	0.9	homogeneous	source_equal	0.85	1	0.3	full_route_recovered	234	400	0.585	0.5349830922328479	0.6337498038598292	0.12299129031145085	0.12288625469181025
full	0.9	homogeneous	source_equal	0.85	5	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5329849134568001	0.5376855944574241
full	0.9	homogeneous	source_equal	0.85	5	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.31258036132243544	0.31356542122686937
full	0.9	homogeneous	source_equal	0.85	5	0.3	full_route_recovered	368	400	0.92	0.8889394753403588	0.9446383344150235	0.14772888107633952	0.14814222593710563
full	0.9	homogeneous	source_equal	0.85	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5374751919571458	0.5408346889860848
full	0.9	homogeneous	source_equal	0.85	15	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3203761272235287	0.32496417658540366
full	0.9	homogeneous	source_equal	0.85	15	0.3	full_route_recovered	389	400	0.9725	0.9513284510919109	0.9861938697657968	0.15727586820954548	0.15830484978330536
full	0.9	homogeneous	source_equal_dependency_collapsed	0.2	1	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5694101353078862	0.5721294311712954
full	0.9	homogeneous	source_equal_dependency_collapsed	0.2	1	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.32945694218830857	0.33075745864854367
full	0.9	homogeneous	source_equal_dependency_collapsed	0.2	1	0.3	full_route_recovered	396	400	0.99	0.9745951990926638	0.9972688040287571	0.15509370200390446	0.15651552537659918
full	0.9	homogeneous	source_equal_dependency_collapsed	0.2	5	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5717835703559296	0.5727193317258659
full	0.9	homogeneous	source_equal_dependency_collapsed	0.2	5	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.33895549743299347	0.33829401174554063
full	0.9	homogeneous	source_equal_dependency_collapsed	0.2	5	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.16507234333602383	0.1656450271626638
full	0.9	homogeneous	source_equal_dependency_collapsed	0.2	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.570684190656476	0.572669299327737
full	0.9	homogeneous	source_equal_dependency_collapsed	0.2	15	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3426929910326233	0.34388328862520584
full	0.9	homogeneous	source_equal_dependency_collapsed	0.2	15	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.16971449557803514	0.1697740961433411
full	0.9	homogeneous	source_equal_dependency_collapsed	0.5	1	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.564687891369043	0.5671148730074824
full	0.9	homogeneous	source_equal_dependency_collapsed	0.5	1	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3289702418648771	0.332326802176864
full	0.9	homogeneous	source_equal_dependency_collapsed	0.5	1	0.3	full_route_recovered	388	400	0.97	0.9481827845694164	0.9844044470001057	0.14976700326008105	0.15025792943140698
full	0.9	homogeneous	source_equal_dependency_collapsed	0.5	5	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5676718492558391	0.5691633536319215
full	0.9	homogeneous	source_equal_dependency_collapsed	0.5	5	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.33723938383121643	0.3385817834086469
full	0.9	homogeneous	source_equal_dependency_collapsed	0.5	5	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.1638862974790348	0.1650795652573193
full	0.9	homogeneous	source_equal_dependency_collapsed	0.5	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5649376441033506	0.5678943187282823
full	0.9	homogeneous	source_equal_dependency_collapsed	0.5	15	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3400376826540851	0.3414551071724745
full	0.9	homogeneous	source_equal_dependency_collapsed	0.5	15	0.3	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.16771118944722482	0.1673090927821822
full	0.9	homogeneous	source_equal_dependency_collapsed	0.85	1	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5380308243663798	0.5426092198089323
full	0.9	homogeneous	source_equal_dependency_collapsed	0.85	1	0.15	full_route_recovered	386	400	0.965	0.9419727383175839	0.9807355334141201	0.2990028132761334	0.300675541348916
full	0.9	homogeneous	source_equal_dependency_collapsed	0.85	1	0.3	full_route_recovered	234	400	0.585	0.5349830922328479	0.6337498038598292	0.12299129031145085	0.12288625469181025
full	0.9	homogeneous	source_equal_dependency_collapsed	0.85	5	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5381872258480181	0.5453292205878413
full	0.9	homogeneous	source_equal_dependency_collapsed	0.85	5	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.3140075382582972	0.31378151277589983
full	0.9	homogeneous	source_equal_dependency_collapsed	0.85	5	0.3	full_route_recovered	372	400	0.93	0.9004174842299392	0.952984671599821	0.14471393719414344	0.14412114648008267
full	0.9	homogeneous	source_equal_dependency_collapsed	0.85	15	0.0	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.5400869032377058	0.5443028003166084
full	0.9	homogeneous	source_equal_dependency_collapsed	0.85	15	0.15	full_route_recovered	400	400	1.0	0.9908201954163347	1.0	0.32029506730641066	0.32373304040691075
full	0.9	homogeneous	source_equal_dependency_collapsed	0.85	15	0.3	full_route_recovered	393	400	0.9825	0.9642771264063807	0.9929358717792461	0.15711909820720385	0.15931372208482514
null	0.0	homogeneous	raw_pooled	0.2	1	0.0	passes_matched_null	2	200	0.01	0.0012133490137360304	0.035654668397239776	-0.03654999999999998	-0.0366666666666666
null	0.0	homogeneous	raw_pooled	0.2	1	0.15	passes_matched_null	5	200	0.025	0.008166166190842513	0.05737435112684586	-0.03488333333333331	-0.03499999999999995
null	0.0	homogeneous	raw_pooled	0.2	1	0.3	passes_matched_null	3	200	0.015	0.003104107621553509	0.0432082819177126	-0.037349999999999973	-0.03833333333333325
null	0.0	homogeneous	raw_pooled	0.2	5	0.0	passes_matched_null	4	200	0.02	0.0054755658795564485	0.05041360908989629	-0.03595914153726784	-0.035230611045828406
null	0.0	homogeneous	raw_pooled	0.2	5	0.15	passes_matched_null	0	200	0.0	0.0	0.01827534035513624	-0.02371358325144138	-0.0232019810508182
null	0.0	homogeneous	raw_pooled	0.2	5	0.3	passes_matched_null	7	200	0.035	0.014185525898419246	0.0707809983509772	-0.018347454881646925	-0.01742100055488615
null	0.0	homogeneous	raw_pooled	0.2	15	0.0	passes_matched_null	2	200	0.01	0.0012133490137360304	0.035654668397239776	-0.0353095153996673	-0.0347950115564784
null	0.0	homogeneous	raw_pooled	0.2	15	0.15	passes_matched_null	10	200	0.05	0.024234165472108552	0.09002753770135137	-0.021565682061576538	-0.0219764522994117
null	0.0	homogeneous	raw_pooled	0.2	15	0.3	passes_matched_null	2	200	0.01	0.0012133490137360304	0.035654668397239776	-0.015409247486742177	-0.0146373918829008
null	0.0	homogeneous	raw_pooled	0.5	1	0.0	passes_matched_null	0	200	0.0	0.0	0.01827534035513624	-0.0356833333333333	-0.0333333333333333
null	0.0	homogeneous	raw_pooled	0.5	1	0.15	passes_matched_null	8	200	0.04	0.017424808994480595	0.07729196822601608	-0.03463333333333331	-0.03
null	0.0	homogeneous	raw_pooled	0.5	1	0.3	passes_matched_null	2	200	0.01	0.0012133490137360304	0.035654668397239776	-0.034283333333333305	-0.0333333333333333
null	0.0	homogeneous	raw_pooled	0.5	5	0.0	passes_matched_null	6	200	0.03	0.011087455672254772	0.064150626705027	-0.036200698660720315	-0.03321021167022295
null	0.0	homogeneous	raw_pooled	0.5	5	0.15	passes_matched_null	2	200	0.01	0.0012133490137360304	0.035654668397239776	-0.025356584661212694	-0.020929000353232
null	0.0	homogeneous	raw_pooled	0.5	5	0.3	passes_matched_null	12	200	0.06	0.031383953893483446	0.1024618313083245	-0.01840330766358208	-0.016992809922715298
null	0.0	homogeneous	raw_pooled	0.5	15	0.0	passes_matched_null	6	200	0.03	0.011087455672254772	0.064150626705027	-0.036826170494241244	-0.03697461916917525
